simulation_num,trial_index,t,pair,choice,reward,process,EV_A_Dir,EV_B_Dir,EV_C_Dir,EV_D_Dir,EV_A_Gau,EV_B_Gau,EV_C_Gau,EV_D_Gau
1,137,3.140779814633308,"('A', 'B')",A,0.620744103477494,Dir,0.5972028201711657,0.06946728049202737,0.297796088263255,0.035533811073552087,0.6493442233409835,0.3468534270212235,0.7389569947428329,0.24376965531755002
1,138,3.140779814633308,"('A', 'B')",A,0.5671687570278006,Dir,0.5972119654514672,0.06945137132421537,0.2977894947619846,0.035547168462332586,0.6469534675644848,0.3435830271969601,0.7395801597979772,0.24589860209447467
1,139,3.140779814633308,"('A', 'B')",A,0.5771597942118276,Dir,0.5972121663419674,0.06947643574471354,0.29779439537880587,0.035517002534513696,0.6521333413265028,0.35514604533069166,0.7640422166519342,0.27473807160162633
1,140,3.140779814633308,"('A', 'B')",A,0.6765206434056839,Dir,0.5971440276017997,0.06949000361971094,0.2978315768248659,0.03553439195362322,0.6477918268813297,0.35011045683314657,0.7395227374003029,0.24871892576437232
1,141,3.140779814633308,"('C', 'D')",C,1.807745091190504,Gau,0.5972064878334105,0.0694681260946105,0.2977983230955919,0.035527062976385894,0.6464831327938213,0.34930433715855963,0.760150201553005,0.26213849925158594
1,142,3.140779814633308,"('A', 'B')",A,0.5811041565373126,Dir,0.5971621306731152,0.06948303905000723,0.29781974383201026,0.03553508644486853,0.6456923250066767,0.34911023290829046,0.7424439438098009,0.26764015026955934
1,143,3.140779814633308,"('C', 'D')",C,0.8747705944573219,Gau,0.5972177463811666,0.06948099193467563,0.297760926821844,0.035540334862313554,0.6516401249506019,0.3495021629514737,0.7357745721602588,0.25915637154525867
1,144,3.140779814633308,"('A', 'B')",A,0.5891267600282764,Dir,0.5971600107719608,0.06949078877749151,0.2978184477126857,0.035530752737861576,0.6572785182630524,0.3482388679796116,0.7338609633185434,0.24434235015746647
1,145,3.140779814633308,"('A', 'B')",A,0.7067140878112049,Dir,0.5972230763826544,0.0694624177450964,0.29777251635296725,0.03554198951928203,0.6504787116522351,0.33956960184357365,0.7653902394240587,0.2568928971671778
1,146,3.140779814633308,"('A', 'B')",A,0.5466923025589792,Dir,0.5972124311561618,0.06949139282179963,0.2977819843576534,0.035514191664384104,0.6550398162603289,0.3463897313632913,0.7623200611898308,0.24054858729851256
1,147,3.140779814633308,"('A', 'B')",A,0.4833911315580862,Dir,0.5971872503054935,0.06950546192042963,0.297785614597118,0.03552167317695864,0.6523202196603931,0.3475641822473315,0.7177844466376665,0.25884761681046137
1,148,3.140779814633308,"('C', 'D')",C,0.18115117304248218,Gau,0.5972205972193798,0.06948151015200052,0.29777670208655205,0.03552119054206646,0.646732221986229,0.3437270200683245,0.7344481190459499,0.24122862881856075
1,149,3.140779814633308,"('A', 'B')",A,0.4744000455607587,Dir,0.5971640976247062,0.06948143958958884,0.297828972788443,0.035525489997261336,0.6522251289282163,0.35223310317025475,0.7647448889950266,0.2622779986253269
1,150,3.140779814633308,"('C', 'D')",C,1.3774737045898158,Gau,0.5971760291529017,0.06949470203093987,0.29781510857243165,0.0355141602437267,0.6489691497599619,0.3529970514051093,0.7524041292602455,0.26073145726210784
1,151,3.140779814633308,"('B', 'D')",B,0.36840207707152556,Gau,0.5971816924899,0.06948128635551355,0.29780743203268034,0.03552958912190649,0.6524417255000611,0.3508358961984219,0.7623403608257968,0.2688832028461606
